ensembl_peptide_id hgnc_symbol
ENSP00000359819 MOSPD1
ENSP00000359820 FAM122C
ENSP00000359942 KLHL31
ENSP00000360214 OPALIN
ENSP00000360222 TM2D1
ENSP00000360381 CDCP2
ENSP00000361173 KCNE5
ENSP00000361383 AIF1L
ENSP00000361658 NUP188
ENSP00000361707 TCEAL1
ENSP00000361726 WFDC10A
ENSP00000361982 TRUB2
ENSP00000362047 XKRX
ENSP00000362133 C1orf122
ENSP00000362170 NAIF1
ENSP00000362836 KCTD20
ENSP00000362894 RTKN2
ENSP00000363001 SMPDL3B
ENSP00000363298 BSPRY
ENSP00000364013 TMEFF1
ENSP00000364219 CAMK2N1
ENSP00000364764 LAYN
ENSP00000364784 C6orf48
ENSP00000364934 CLIC1
ENSP00000365076 C6orf47
ENSP00000365081 APOM
ENSP00000366208 CST11
ENSP00000366317 CASC10
ENSP00000366418 LZIC
ENSP00000366673 CLN5
ENSP00000366702 ERRFI1
ENSP00000366901 FAM216A
ENSP00000367185 LYPD5
ENSP00000367229 CEP68
ENSP00000367263 AHNAK
ENSP00000367432 AJAP1
ENSP00000367486 MEIG1
ENSP00000367494 SPIRE2
ENSP00000368758 CTXN3
ENSP00000369341 RFESD
ENSP00000369349 KRT81
ENSP00000369446 SMAGP
ENSP00000369699 TMEM27
ENSP00000369702 LHFPL2
ENSP00000370224 PARM1
ENSP00000370889 DENND1C
ENSP00000371272 PLIN5
ENSP00000371715 ZG16B
ENSP00000373566 CCDC158
ENSP00000373734 DENND5B
ENSP00000373808 FAM169A
ENSP00000374125 SIGLEC15
ENSP00000374408 MROH2A
ENSP00000375073 EID2
ENSP00000375086 CCL25
ENSP00000376767 NKAPD1
ENSP00000377148 AP1G1
ENSP00000377502 PHLDB2
ENSP00000377686 MED24
ENSP00000377789 SYNPO
ENSP00000378167 CCDC66
ENSP00000378712 IZUMO4
ENSP00000379434 KLHL28
ENSP00000379607 KNCN
ENSP00000380150 CARD11
ENSP00000380929 TCP10
ENSP00000381009 KRTAP10-9
ENSP00000381010 PRKRIP1
ENSP00000381204 TMEM123
ENSP00000381703 DEFB113
ENSP00000381921 DSCR4
ENSP00000382178 MDGA2
ENSP00000382218 ZSWIM7
ENSP00000382241 QSER1
ENSP00000382508 CDIP1
ENSP00000383303 DSCAM
ENSP00000383939 SETD5
ENSP00000384183 CASTOR1
ENSP00000384416 CCDC129
ENSP00000384551 NXPH1
ENSP00000385814 RPAIN
ENSP00000385903 NAA60
ENSP00000386121 BTBD9
ENSP00000386292 NEMP2
ENSP00000387209 CEP19
ENSP00000387266 SPIRE1
ENSP00000388223 ENSP00000388223
ENSP00000389014 C5orf42
ENSP00000389252 NPNT
ENSP00000391457 INO80C
ENSP00000393292 TOR1AIP1
ENSP00000393631 ADM5
ENSP00000394352 DIXDC1
ENSP00000395232 MTFR2
ENSP00000395281 C9orf116
ENSP00000396441 GPATCH4
ENSP00000396622 MROH7
ENSP00000397259 ATXN7L3
ENSP00000399078 OR10J1
ENSP00000399259 FCHSD1
ENSP00000402584 MDGA1
ENSP00000403208 MAP10
ENSP00000403802 FBXO10
ENSP00000405252 AKAP7
ENSP00000405482 SVOPL
ENSP00000405676 ENSP00000405676
ENSP00000406145 CTXN2
ENSP00000407724 CSDE1
ENSP00000409094 OR52I1
ENSP00000410603 FAM131B
ENSP00000412064 PRR13
ENSP00000413064 NAT8L
ENSP00000415026 PRRT4
ENSP00000416050 TM2D2
ENSP00000416126 PRAP1
ENSP00000416696 RIC1
ENSP00000417128 DEFB121
ENSP00000417556 ENSP00000417556
ENSP00000417970 FAM120B
ENSP00000419378 CLIC3
ENSP00000421853 RANBP3L
ENSP00000421917 HMGXB3
ENSP00000422185 SORCS2
ENSP00000424183 LAMTOR3
ENSP00000424768 MSANTD3-TMEFF1
ENSP00000425786 C4orf22
ENSP00000428288 PCDHGB4
ENSP00000428459 TMEM200B
ENSP00000429865 TVP23C-CDRT4
ENSP00000430271 ETV3L
ENSP00000431971 SAMD1
ENSP00000432743 TP53AIP1
ENSP00000433459 CREBZF
ENSP00000435619 EID3
ENSP00000436926 NFRKB
ENSP00000438204 TOMM5
ENSP00000442057 CINP
ENSP00000443411 FAM92B
ENSP00000450114 CLBA1
ENSP00000452252 CTAGE5
ENSP00000453502 ST20
ENSP00000454014 SHISA9
ENSP00000456609 STRA6
ENSP00000457544 ENSP00000457544
ENSP00000457780 FTCDNL1
ENSP00000458021 PMF1-BGLAP
ENSP00000464258 VHLL
ENSP00000465517 C18orf21
ENSP00000466140 ENSP00000466140
ENSP00000467209 ENSP00000467209
ENSP00000467556 GPATCH8
ENSP00000468389 ENSP00000468389
ENSP00000470609 ENSP00000470609
ENSP00000471312 ENSP00000471312
ENSP00000004103 TMEM176A
ENSP00000016913 MS4A12
ENSP00000187762 TMEM38A
ENSP00000192788 UHRF1BP1
ENSP00000195654 DOPEY1
ENSP00000199706 MRPL28
ENSP00000202816 ESF1
ENSP00000209884 KLHL20
ENSP00000216420 CGRRF1
ENSP00000217740 RNF125
ENSP00000219454 WFDC1
ENSP00000219837 KNOP1
ENSP00000220244 CEMIP
ENSP00000223273 YAE1D1
ENSP00000228811 PRR4
ENSP00000229708 ULBP1
ENSP00000231484 PCDH12
ENSP00000232508 CYB561D2
ENSP00000232766 KLHL18
ENSP00000233331 INO80B
ENSP00000235932 RAB29
ENSP00000237281 FBXO30
ENSP00000237642 STBD1
ENSP00000237696 RARRES1
ENSP00000238831 YIPF4
ENSP00000239367 LRP11
ENSP00000239926 MYOT
ENSP00000240691 TAS2R9
ENSP00000241808 PRM2
ENSP00000242338 CNTFR
ENSP00000243286 TCEAL3
ENSP00000244709 TREM1
ENSP00000246532 IGFLR1
ENSP00000247226 PLEKHG3
ENSP00000248089 HCFC1R1
ENSP00000249116 APOBEC3A
ENSP00000249861 THAP10
ENSP00000251119 ZFYVE26
ENSP00000251921 NXPE1
ENSP00000252854 OLFM1
ENSP00000253686 MRPS25
ENSP00000254051 TNS4
ENSP00000254250 THAP1
ENSP00000255039 HAPLN2
ENSP00000255324 RNF17
ENSP00000255784 CCDC134
ENSP00000255945 GIMAP4
ENSP00000256324 DGLUCY
ENSP00000256441 MRPS36
ENSP00000257626 GSAP
ENSP00000257765 KHDC1
ENSP00000257860 PRPH
ENSP00000258704 SPDYE1
ENSP00000258821 TTC5
ENSP00000259881 PSORS1C1
ENSP00000260276 C11orf1
ENSP00000261530 GPATCH2L
ENSP00000261700 RTRAF
ENSP00000261776 VAC14
ENSP00000262146 MTFR1
ENSP00000262293 PRR11
ENSP00000262580 GSDMD
ENSP00000262659 CCM2L
ENSP00000262890 PAFAH1B3
ENSP00000264669 FASTKD3
ENSP00000265239 IQCG
ENSP00000265807 SH2D4A
ENSP00000266087 FBXO7
ENSP00000266534 TMEM117
ENSP00000266556 TAPBPL
ENSP00000268138 TICRR
ENSP00000269209 GAREM1
ENSP00000269389 SECTM1
ENSP00000272139 C1orf35
ENSP00000272203 PLEKHA6
ENSP00000272520 C1QL2
ENSP00000273146 FAM198A
ENSP00000273598 NICN1
ENSP00000274432 SPATA9
ENSP00000274458 COMMD10
ENSP00000275227 SLC18B1
ENSP00000275884 DENND2A
ENSP00000278422 TMX2
ENSP00000278949 MPZL3
ENSP00000279396 TMEM219
ENSP00000279907 UHRF1BP1L
ENSP00000280236 FSIP1
ENSP00000281416 MFSD6
ENSP00000281703 GLT1D1
ENSP00000281961 TMEM178A
ENSP00000282003 RNF219
ENSP00000282007 ZC3H13
ENSP00000282251 CWF19L2
ENSP00000283357 FAM81B
ENSP00000287275 GLYATL2
ENSP00000288167 IL17RB
ENSP00000288462 C9orf43
ENSP00000289359 MITD1
ENSP00000289451 OR10K1
ENSP00000289707 SLAMF8
ENSP00000292586 MRNIP
ENSP00000292852 FBXO17
ENSP00000293303 KLHL10
ENSP00000295049 RFTN2
ENSP00000295079 MAIP1
ENSP00000295150 FAM228A
ENSP00000295658 TMEM169
ENSP00000295992 PCOLCE2
ENSP00000296953 CREBRF
ENSP00000297423 SPIDR
ENSP00000297435 DEFA4
ENSP00000297440 DNAAF5
ENSP00000297459 TMEM74
ENSP00000297623 C9orf24
ENSP00000297737 ZMAT4
ENSP00000298050 DEUP1
ENSP00000298181 SSX7
ENSP00000299339 CLDN10
ENSP00000299353 BORCS7-ASMT
ENSP00000299721 CPLX4
ENSP00000299732 IQCD
ENSP00000301200 CDC42EP5
ENSP00000301488 CDK2AP2
ENSP00000301678 FAM234A
ENSP00000302297 LGI3
ENSP00000302437 OR10G3
ENSP00000302578 FAM84B
ENSP00000303862 OR10A2
ENSP00000304846 OR2AT4
ENSP00000305151 PWWP2A
ENSP00000305696 RBFA
ENSP00000306015 SYNPO2
ENSP00000306123 RPAP1
ENSP00000306564 TMEM42
ENSP00000307159 OR8B12
ENSP00000307726 OR2C1
ENSP00000307954 FAM174A
ENSP00000308082 OR10P1
ENSP00000308330 MYEOV
ENSP00000308334 ATP5S
ENSP00000308479 GPR171
ENSP00000308606 AGR3
ENSP00000308689 OR10AD1
ENSP00000308727 SUSD5
ENSP00000309007 THAP6
ENSP00000310110 TMEM255A
ENSP00000310856 VN1R4
ENSP00000311257 STOX2
ENSP00000311401 DENND6A
ENSP00000312442 AP1G2
ENSP00000312753 FAM109B
ENSP00000313079 SHISA2
ENSP00000313110 OR6S1
ENSP00000313506 ARHGAP28
ENSP00000313833 LCN15
ENSP00000314042 MRGPRX4
ENSP00000314914 AMER3
ENSP00000314971 TAF1D
ENSP00000315070 GJD4
ENSP00000315265 DYNAP
ENSP00000316482 KCTD14
ENSP00000316496 DCAF4L2
ENSP00000316891 LIMCH1
ENSP00000317902 CEP57
ENSP00000317903 R3HDM2
ENSP00000318158 MRPS24
ENSP00000318674 FBXL16
ENSP00000319590 PRR18
ENSP00000319778 AURKAIP1
ENSP00000320077 OR4D11
ENSP00000320081 C3orf58
ENSP00000320209 CIDEA
ENSP00000320302 OR5AN1
ENSP00000321260 COX8A
ENSP00000321320 HGH1
ENSP00000321360 C14orf177
ENSP00000321475 KLHL38
ENSP00000321627 ANKFN1
ENSP00000321729 OR51V1
ENSP00000321826 STXBP5
ENSP00000321987 TSPEAR
ENSP00000322652 SNX16
ENSP00000322939 OR56B1
ENSP00000323895 OR10D3
ENSP00000324583 OR2T12
ENSP00000324742 IL32
ENSP00000324831 OR4P4
ENSP00000325919 PSMG2
ENSP00000326052 COX14
ENSP00000326225 OR2T8
ENSP00000326391 BHLHA15
ENSP00000326445 SHISA3
ENSP00000327541 BLZF1
ENSP00000328016 TNFAIP8L3
ENSP00000328352 KCTD11
ENSP00000328423 REC114
ENSP00000328631 ARMCX2
ENSP00000329295 NXPH3
ENSP00000329499 FAM187A
ENSP00000329689 OR10G7
ENSP00000330247 NT5DC4
ENSP00000330389 PTRHD1
ENSP00000331298 UBALD2
ENSP00000331640 TMEM186
ENSP00000331681 DGCR6
ENSP00000331682 KLHL22
ENSP00000331720 C16orf72
ENSP00000332110 OR4N5
ENSP00000332473 OR51J1
ENSP00000332511 OLFML1
ENSP00000332513 SH3BGR
ENSP00000333196 OR51M1
ENSP00000333735 NPAP1
ENSP00000333779 EVI2B
ENSP00000333952 LCE5A
ENSP00000334229 C2CD5
ENSP00000334642 PDZD8
ENSP00000334644 LCE3C
ENSP00000334834 KRTAP13-4
ENSP00000334922 KRTAP9-4
ENSP00000335004 TRABD2A
ENSP00000335006 LCE3A
ENSP00000335223 LCE4A
ENSP00000335285 C1QL4
ENSP00000335565 KRTAP10-8
ENSP00000337466 WFDC10B
ENSP00000337561 SLC43A3
ENSP00000338228 C5orf56
ENSP00000339340 KCTD21
ENSP00000339802 ANKRD34B
ENSP00000339834 SNRNP48
ENSP00000340667 C11orf96
ENSP00000340761 BRI3BP
ENSP00000341213 C20orf24
ENSP00000341324 SRFBP1
ENSP00000341765 SPATA16
ENSP00000342008 OR2T27
ENSP00000342143 PDZK1
ENSP00000342336 FAM180A
ENSP00000342513 IFI6
ENSP00000342840 LYSMD4
ENSP00000342938 UPK3BL1
ENSP00000343062 OR2T2
ENSP00000343118 LAMTOR4
ENSP00000343742 BROX
ENSP00000343799 RNF222
ENSP00000344140 PPP1R32
ENSP00000344749 CFAP100
ENSP00000344961 PLEKHG7
ENSP00000345468 TMEM215
ENSP00000348852 FAM168A
ENSP00000349709 RAET1E
ENSP00000349929 SDCCAG3
ENSP00000350266 DENND2D
ENSP00000350474 OR8D1
ENSP00000350704 C1orf109
ENSP00000350716 TUSC1
ENSP00000350990 TNKS1BP1
ENSP00000351244 VN1R2
ENSP00000352604 OR2T3
ENSP00000352606 HAPLN3
ENSP00000352941 KCTD18
ENSP00000352955 FAM3A
ENSP00000353203 LCE1B
ENSP00000353542 SPRR2D
ENSP00000353699 WDR72
ENSP00000353742 KRTAP26-1
ENSP00000353971 TTI2
ENSP00000353988 OR10A3
ENSP00000354086 MRPL37
ENSP00000354964 ZNF318
ENSP00000355211 GPALPP1
ENSP00000355431 OR2T4
ENSP00000355752 STUM
ENSP00000356230 KLHL12
ENSP00000356329 RAET1G
ENSP00000356363 C1orf53
ENSP00000356518 SHCBP1L
ENSP00000357259 PMF1-BGLAP
ENSP00000357402 NKAIN2
ENSP00000357409 DCST2
ENSP00000357425 SMPDL3A
ENSP00000357507 C1orf43
ENSP00000357575 CFAP46
ENSP00000357739 SPRR2E
ENSP00000357768 LCE2A
ENSP00000357769 LCE2B
ENSP00000357772 LCE2C
ENSP00000357776 LCE3D
ENSP00000357778 LCE3E
ENSP00000357863 GTF3C6
ENSP00000358095 C1orf54
ENSP00000358251 FAM160B1
ENSP00000358515 SLC22A15
ENSP00000358753 PIFO
ENSP00000358965 C1orf194
ENSP00000359042 PRPF38B
ENSP00000359222 TMEM56
ENSP00000359310 CSAG1
ENSP00000359396 DPPA5
ENSP00000359401 C1orf146
ENSP00000359415 KHDC1L
ENSP00000360031 RRP12
ENSP00000360054 PHACTR3
ENSP00000360133 ITGB3BP
ENSP00000360757 FAM69B
ENSP00000361518 LRRC73
ENSP00000361569 IER5L
ENSP00000361596 NEURL2
ENSP00000361603 C1orf50
ENSP00000361628 CXorf57
ENSP00000361646 ZMYND12
ENSP00000361813 BEX1
ENSP00000362029 CIZ1
ENSP00000362207 CHST3
ENSP00000362456 PBDC1
ENSP00000362507 CCDC167
ENSP00000362560 VSTM2L
ENSP00000362574 S100PBP
ENSP00000362707 MANBAL
ENSP00000363259 C10orf71
ENSP00000363416 AUNIP
ENSP00000363545 ZDBF2
ENSP00000363972 ZC4H2
ENSP00000363980 TMEM246
ENSP00000363999 MRPL50
ENSP00000364371 MFSD14C
ENSP00000364502 TMEM255B
ENSP00000364526 JCAD
ENSP00000365169 C9orf153
ENSP00000365522 C9orf64
ENSP00000365744 PRR3
ENSP00000366173 CBY3
ENSP00000366374 OR2J3
ENSP00000366402 C9orf135
ENSP00000366522 ARHGAP39
ENSP00000366926 IGFL4
ENSP00000367189 UQCC3
ENSP00000367359 C6orf62
ENSP00000367952 UCMA
ENSP00000368127 C4orf47
ENSP00000368144 PRR5L
ENSP00000368402 KCTD4
ENSP00000368813 KLHL34
ENSP00000369014 NDNF
ENSP00000369849 MEDAG
ENSP00000369857 ABRAXAS1
ENSP00000369962 IGSF5
ENSP00000370420 VCX3B
ENSP00000370447 VCX
ENSP00000370479 VCX3A
ENSP00000370557 MIS12
ENSP00000370568 KIAA1644
ENSP00000370984 COMMD8
ENSP00000371036 SIRPD
ENSP00000371037 CATSPERD
ENSP00000372126 DEFA1
ENSP00000372136 DEFA1B
ENSP00000373278 ZCWPW2
ENSP00000373509 SELENOH
ENSP00000374013 PRB2
ENSP00000375063 NLRP5
ENSP00000375639 TFPT
ENSP00000376071 FAM117B
ENSP00000376148 ARMC6
ENSP00000376945 FBXW9
ENSP00000379057 MIEF2
ENSP00000379441 JMY
ENSP00000379531 TMC5
ENSP00000379754 CCDC125
ENSP00000380690 BICDL1
ENSP00000381064 INTS10
ENSP00000381086 CXorf36
ENSP00000381109 ZCWPW1
ENSP00000381115 COLCA2
ENSP00000381150 MBLAC1
ENSP00000381780 ARHGEF33
ENSP00000381844 ATL3
ENSP00000382485 OPRPN
ENSP00000382777 KRTAP13-2
ENSP00000383155 SELENOM
ENSP00000383216 KRTAP10-12
ENSP00000383866 SZRD1
ENSP00000383873 TTC34
ENSP00000383933 FAM19A5
ENSP00000384286 C17orf51
ENSP00000384832 FAM104A
ENSP00000385361 VPREB1
ENSP00000385739 CEACAM21
ENSP00000385927 RMDN1
ENSP00000386162 LCNL1
ENSP00000386174 OR2A12
ENSP00000387124 C2orf78
ENSP00000387252 CCDC103
ENSP00000387523 OR7E24
ENSP00000387654 PCYOX1
ENSP00000391524 DENND6B
ENSP00000391742 ZMYND15
ENSP00000392189 KRTAP9-3
ENSP00000392896 HSBP1
ENSP00000393099 MAPKBP1
ENSP00000393987 FAM19A2
ENSP00000394494 IFNA13
ENSP00000398211 TTC21A
ENSP00000399938 FLYWCH1
ENSP00000401089 ANKRD34C
ENSP00000401338 TMEM8A
ENSP00000403130 TMEM233
ENSP00000405202 SPANXB1
ENSP00000405268 MBD1
ENSP00000406541 C11orf21
ENSP00000406598 HPF1
ENSP00000407107 HHLA1
ENSP00000408342 PRAM1
ENSP00000414712 MAP7
ENSP00000414964 CCDC107
ENSP00000415106 KBTBD4
ENSP00000415436 KANSL2
ENSP00000416033 PROB1
ENSP00000417176 RNF183
ENSP00000417674 CYLC2
ENSP00000418994 SYNPR
ENSP00000419371 AZI2
ENSP00000419475 COMMD2
ENSP00000419712 MYMK
ENSP00000420465 RNF182
ENSP00000424328 MRPS30
ENSP00000426528 AMER2
ENSP00000427401 SREK1IP1
ENSP00000427555 ENSP00000427555
ENSP00000429763 FAM196A
ENSP00000430000 ATXN7L3B
ENSP00000430025 LYRM2
ENSP00000431083 PCDHGA1
ENSP00000433157 BBIP1
ENSP00000435310 CFAP57
ENSP00000435634 C1orf94
ENSP00000439287 RIMS4
ENSP00000439985 MTRNR2L7
ENSP00000441354 OR4D2
ENSP00000441929 MUC12
ENSP00000442521 BEX2
ENSP00000447731 TMEM116
ENSP00000447879 ZBED6
ENSP00000452773 CCDC32
ENSP00000455469 GJE1
ENSP00000455698 STMND1
ENSP00000455908 ENSP00000455908
ENSP00000456615 ENSP00000456615
ENSP00000456881 TMX2-CTNND1
ENSP00000460255 ERVMER34-1
ENSP00000463159 C19orf47
ENSP00000466214 PDCD5
ENSP00000468969 WDR83OS
ENSP00000471331 ENSP00000471331
ENSP00000472698 ENSP00000472698
ENSP00000472919 ERVV-2
ENSP00000473153 ERVV-1
ENSP00000014914 GPRC5A
ENSP00000162044 TMEM161A
ENSP00000206380 TMEM101
ENSP00000216115 BIK
ENSP00000216133 CBX7
ENSP00000218068 PAGE4
ENSP00000221922 CCDC9
ENSP00000221954 CEACAM4
ENSP00000222224 LENG1
ENSP00000223336 COA1
ENSP00000233047 TMEM159
ENSP00000235532 OSCP1
ENSP00000236980 FASTKD2
ENSP00000237275 ZC2HC1B
ENSP00000238788 TMEM214
ENSP00000239316 INSL4
ENSP00000239374 CCDC170
ENSP00000240651 PYROXD1
ENSP00000243918 SYS1
ENSP00000243938 WFDC3
ENSP00000244174 IL9R
ENSP00000246024 TMX4
ENSP00000247026 NSRP1
ENSP00000247087 AHDC1
ENSP00000247883 TAS2R5
ENSP00000249079 C22orf23
ENSP00000251296 IGSF21
ENSP00000252032 C20orf194
ENSP00000252085 PCDHGA12
ENSP00000252998 RBBP8NL
ENSP00000253047 TMEM160
ENSP00000255174 OSER1
ENSP00000255688 RARRES3
ENSP00000256367 TTC9
ENSP00000259205 IL36G
ENSP00000259362 OR13C9
ENSP00000260045 THAP12
ENSP00000260403 TMEM62
ENSP00000261058 CCDC54
ENSP00000261318 C12orf49
ENSP00000261811 CYSTM1
ENSP00000261842 AP4E1
ENSP00000261944 CDHR2
ENSP00000262210 CSPP1
ENSP00000263266 FAM83E
ENSP00000263326 IL37
ENSP00000264434 C2orf42
ENSP00000264728 TMEM40
ENSP00000264819 MIER2
ENSP00000265295 SPDL1
ENSP00000265843 EXPH5
ENSP00000267383 CDH24
ENSP00000267406 CBLN3
ENSP00000269397 CBX4
ENSP00000269499 ZCCHC2
ENSP00000270310 FXYD7
ENSP00000270631 PTH2
ENSP00000270792 SH3BGRL3
ENSP00000271883 GON4L
ENSP00000272972 ANKMY1
ENSP00000273390 MAATS1
ENSP00000273695 TM4SF19
ENSP00000274382 LIX1
ENSP00000274569 PCYOX1L
ENSP00000274712 ZMAT2
ENSP00000274766 KAAG1
ENSP00000275275 PNLDC1
ENSP00000275517 CDCA5
ENSP00000275764 STRA8
ENSP00000275766 ZC3HAV1L
ENSP00000277216 OR13C4
ENSP00000278601 C11orf52
ENSP00000280082 CTAGE5
ENSP00000280191 SPATA4
ENSP00000280350 PIH1D2
ENSP00000280987 FAM177A1
ENSP00000281142 SCLT1
ENSP00000283550 SPACA7
ENSP00000284245 C16orf74
ENSP00000285243 ANKRD40
ENSP00000285298 MRPS17
ENSP00000285419 PIP4P2
ENSP00000289672 PKD1L1
ENSP00000289921 FAM160B2
ENSP00000290795 GPBP1L1
ENSP00000290902 SPON2
ENSP00000291458 CCDC58
ENSP00000292090 TLCD1
ENSP00000292125 PSG6
ENSP00000292330 PPP1R35
ENSP00000292853 FBXO27
ENSP00000293261 TMEM143
ENSP00000293604 C6orf136
ENSP00000293845 CCDC42
ENSP00000294258 ZFPL1
ENSP00000294484 DISP3
ENSP00000294794 OLFML2B
ENSP00000295297 C1QTNF7
ENSP00000295958 SMIM14
ENSP00000295984 PRRT3
ENSP00000296333 PIGX
ENSP00000296370 S100P
ENSP00000296603 LMBRD2
ENSP00000296776 TMEM174
ENSP00000296849 NKD2
ENSP00000296955 DCBLD1
ENSP00000297130 MYOZ3
ENSP00000297145 BMT2
ENSP00000297913 OR1Q1
ENSP00000298530 TMEM52B
ENSP00000298546 SPACA9
ENSP00000298569 KIAA1191
ENSP00000299088 C14orf93
ENSP00000299432 MSS51
ENSP00000299578 C16orf46
ENSP00000300179 NYAP1
ENSP00000300576 GOLGA6C
ENSP00000301021 TRAPPC2L
ENSP00000301039 PROCA1
ENSP00000301459 RCOR2
ENSP00000301917 GPR25
ENSP00000302274 C1QTNF4
ENSP00000302319 PRY
ENSP00000302586 KBTBD2
ENSP00000302863 OR1L3
ENSP00000302924 IL17D
ENSP00000302951 CENPX
ENSP00000304185 GTSF1
ENSP00000304234 PCDHA10
ENSP00000304410 C2orf68
ENSP00000304713 MSANTD4
ENSP00000305011 OR4K14
ENSP00000305442 COG7
ENSP00000305469 OR1S2
ENSP00000306105 CEP89
ENSP00000306344 TMEM135
ENSP00000306776 CCDC110
ENSP00000306887 TMEM126A
ENSP00000306918 PCDHGC4
ENSP00000307234 PCDHB1
ENSP00000307449 NECAB2
ENSP00000307765 C17orf62
ENSP00000308921 ZCCHC12
ENSP00000309012 OR9G1
ENSP00000309087 PLAC8L1
ENSP00000309175 EIF1AD
ENSP00000309521 LIME1
ENSP00000309790 MIS18BP1
ENSP00000310241 SLC22A13
ENSP00000310303 TOPAZ1
ENSP00000310841 FBXO31
ENSP00000310861 KRT2
ENSP00000311218 C1orf100
ENSP00000312318 SSSCA1
ENSP00000312774 SPACA4
ENSP00000313385 RELL1
ENSP00000313803 OR3A1
ENSP00000315370 C5orf46
ENSP00000315915 ANXA2R
ENSP00000316042 HNRNPA0
ENSP00000316628 RNF152
ENSP00000316775 TMEM270
ENSP00000316794 RTL3
ENSP00000317289 FAM220A
ENSP00000317671 C12orf40
ENSP00000318016 WASHC5
ENSP00000318131 PNMA8A
ENSP00000319006 CCDC71
ENSP00000319336 FAM216B
ENSP00000320017 PHYHIP
ENSP00000320560 OR2D3
ENSP00000320794 USF3
ENSP00000321179 RBM44
ENSP00000321203 TNIP2
ENSP00000321691 GATD1
ENSP00000323191 SAGE1
ENSP00000323217 GOLGA8R
ENSP00000323348 ZNF645
ENSP00000323837 SLC4A1AP
ENSP00000325065 OR4A15
ENSP00000325076 OR10G4
ENSP00000325266 TTC9C
ENSP00000325954 CDHR3
ENSP00000326652 FAM71F1
ENSP00000326858 NT5DC1
ENSP00000328030 BEX5
ENSP00000328111 IL25
ENSP00000328307 FAM47B
ENSP00000328336 CEND1
ENSP00000328347 FAM110C
ENSP00000329106 BPY2
ENSP00000329920 MCEMP1
ENSP00000330051 MFSD6L
ENSP00000330269 RESP18
ENSP00000330361 C8orf33
ENSP00000331012 C10orf120
ENSP00000331044 ENKUR
ENSP00000332062 SNX20
ENSP00000332123 LZTS3
ENSP00000332404 TMIGD1
ENSP00000333680 NFAM1
ENSP00000333697 TMEM179B
ENSP00000333915 CFAP73
ENSP00000334072 TMEM212
ENSP00000334285 FAM170A
ENSP00000334393 OR4F5
ENSP00000334456 OR5D14
ENSP00000334501 DMRTC1B
ENSP00000334854 ZACN
ENSP00000334872 MT1F
ENSP00000335025 OR5D18
ENSP00000335094 TMEM17
ENSP00000335144 TPGS2
ENSP00000337209 CCDC68
ENSP00000338191 SNTB2
ENSP00000338258 CDC42EP4
ENSP00000339251 KRTDAP
ENSP00000339587 GSDME
ENSP00000340519 LRRC37B
ENSP00000340568 COX8C
ENSP00000341013 AMTN
ENSP00000341139 C3orf62
ENSP00000341342 KLHL6
ENSP00000341787 BTNL3
ENSP00000341963 RSC1A1
ENSP00000342137 NCCRP1
ENSP00000342576 FAM221A
ENSP00000342709 PRR19
ENSP00000342711 LY6H
ENSP00000343129 TRIM29
ENSP00000343242 ZBED6CL
ENSP00000343507 TMEM198
ENSP00000343521 OR1J4
ENSP00000344040 OR2S2
ENSP00000344331 FAM69C
ENSP00000344545 SCGB1C1
ENSP00000345295 SH2D4B
ENSP00000345470 CCDC38
ENSP00000346127 PLEKHB1
ENSP00000346412 ELP5
ENSP00000346466 WDR91
ENSP00000346611 OR8B3
ENSP00000346954 TMEM205
ENSP00000347140 ASGR2
ENSP00000347277 MRPL52
ENSP00000347418 OR5H2
ENSP00000347532 SHTN1
ENSP00000347999 ZC3H7A
ENSP00000348050 MXRA7
ENSP00000348449 OR8B4
ENSP00000348635 JAML
ENSP00000349204 CRB3
ENSP00000349358 C12orf29
ENSP00000349541 CAVIN1
ENSP00000349669 TEX43
ENSP00000350336 DSCR8
ENSP00000350402 HHLA2
ENSP00000350976 RTP2
ENSP00000351333 ARHGAP19
ENSP00000351737 TMEM126B
ENSP00000352265 TPGS1
ENSP00000352284 TMEM139
ENSP00000352626 OR6K2
ENSP00000352849 SIRPB2
ENSP00000353128 DCAF12L2
ENSP00000353717 CCDC144A
ENSP00000354597 DENND4B
ENSP00000354734 WISP3
ENSP00000354834 PNMA5
ENSP00000355177 RUSC2
ENSP00000355421 GAGE2A
ENSP00000355492 CATSPERE
ENSP00000355649 SPHAR
ENSP00000355692 MRPL55
ENSP00000355735 ERMARD
ENSP00000355991 TRAF3IP3
ENSP00000356133 CLDN20
ENSP00000356263 ARMT1
ENSP00000356886 CCDC190
ENSP00000357158 FCRL1
ENSP00000357199 RRNAD1
ENSP00000357226 C1orf61
ENSP00000357697 S100A2
ENSP00000358575 CFAP206
ENSP00000358703 RIPPLY2
ENSP00000358902 SAMD10
ENSP00000359160 TRMT13
ENSP00000359198 PPDPF
ENSP00000359333 FAM69A
ENSP00000359403 CD99L2
ENSP00000359546 SPANXD
ENSP00000359549 SPANXA2
ENSP00000359768 KIAA1586
ENSP00000360488 FRA10AC1
ENSP00000360824 C1orf185
ENSP00000360961 CT83
ENSP00000361048 LURAP1
ENSP00000361095 TMEM69
ENSP00000361097 MMRN2
ENSP00000361199 C10orf99
ENSP00000361311 TMEM53
ENSP00000361557 RBM41
ENSP00000361765 TCEAL5
ENSP00000361871 WFDC12
